"","Edad","Salario","Genero"
"22079",18,4090,"Mujer"
"22080",24,4090,"Mujer"
"22081",23,4090,"Mujer"
"22082",33,5740,"Mujer"
"22083",29,NA,"Mujer"
"22084",48,24988,"Mujer"
"22085",56,23652,"Mujer"
"22086",33,5740,"Mujer"
"22087",63,17806,"Mujer"
"22088",35,6137,"Mujer"
"22089",48,24988,"Mujer"
"22090",31,5740,"Mujer"
"22091",32,NA,"Mujer"
"22092",31,5740,"Mujer"
"22093",16,4090,"Mujer"
"22094",15,4090,"Mujer"
"22095",57,23652,"Mujer"
"22096",24,4090,"Mujer"
"22097",51,NA,"Mujer"
"22098",62,17806,"Mujer"
"22099",19,4090,"Mujer"
"22100",26,5740,"Mujer"
"22101",50,23652,"Mujer"
"22102",45,NA,"Mujer"
"22103",52,23652,"Mujer"
"22104",23,4090,"Mujer"
"22105",58,23652,"Mujer"
"22106",40,6137,"Mujer"
"22107",29,NA,"Mujer"
"22108",30,5740,"Mujer"
"22109",27,5740,"Mujer"
"22110",39,6137,"Mujer"
"22111",44,NA,"Mujer"
"22112",21,4090,"Mujer"
"22113",18,4090,"Mujer"
"22114",57,23652,"Mujer"
"22115",54,23652,"Mujer"
"22116",52,23652,"Mujer"
"22117",44,6137,"Mujer"
"22118",24,4090,"Mujer"
"22119",44,6137,"Mujer"
"22120",53,23652,"Mujer"
"22121",21,4090,"Mujer"
"22122",50,23652,"Mujer"
"22123",49,NA,"Mujer"
"22124",38,6137,"Mujer"
"22125",53,23652,"Mujer"
"22126",50,23652,"Mujer"
"22127",59,23652,"Mujer"
"22128",34,5740,"Mujer"
"22129",63,17806,"Mujer"
"22130",46,24988,"Mujer"
"22131",53,23652,"Mujer"
"22132",63,17806,"Mujer"
"22133",40,6137,"Mujer"
"22134",40,6137,"Mujer"
"22135",50,23652,"Mujer"
"22136",57,23652,"Mujer"
"22137",49,24988,"Mujer"
"22138",57,23652,"Mujer"
"22139",49,24988,"Mujer"
"22140",26,5740,"Mujer"
"22141",47,24988,"Mujer"
"22142",50,23652,"Mujer"
"22143",28,5740,"Mujer"
"22144",47,24988,"Mujer"
"22145",60,NA,"Mujer"
"22146",59,23652,"Mujer"
"22147",59,23652,"Mujer"
"22148",38,NA,"Mujer"
"22149",29,5740,"Mujer"
"22150",45,24988,"Mujer"
"22151",31,5740,"Mujer"
"22152",26,5740,"Mujer"
"22153",36,6137,"Mujer"
"22154",37,6137,"Mujer"
"22155",40,6137,"Mujer"
"22156",28,5740,"Mujer"
"22157",26,5740,"Mujer"
"22158",64,17806,"Mujer"
"22159",18,4090,"Mujer"
"22160",60,17806,"Mujer"
"22161",27,5740,"Mujer"
"22162",32,5740,"Mujer"
"22163",57,23652,"Mujer"
"22164",42,6137,"Mujer"
"22165",52,23652,"Mujer"
"22166",55,23652,"Mujer"
"22167",58,NA,"Mujer"
"22168",33,5740,"Mujer"
"22169",60,17806,"Mujer"
"22170",61,17806,"Mujer"
"22171",57,23652,"Mujer"
"22172",52,23652,"Mujer"
"22173",60,17806,"Mujer"
"22174",17,4090,"Mujer"
"22175",33,5740,"Mujer"
"22176",34,5740,"Mujer"
"22177",39,6137,"Mujer"
"22178",25,5740,"Mujer"
"22179",31,NA,"Mujer"
"22180",63,17806,"Mujer"
"22181",49,24988,"Mujer"
"22182",28,5740,"Mujer"
"22183",53,23652,"Mujer"
"22184",33,5740,"Mujer"
"22185",17,4090,"Mujer"
"22186",48,24988,"Mujer"
"22187",63,17806,"Mujer"
"22188",55,23652,"Mujer"
"22189",36,6137,"Mujer"
"22190",52,23652,"Mujer"
"22191",41,6137,"Mujer"
"22192",35,6137,"Mujer"
"22193",55,23652,"Mujer"
"22194",45,NA,"Mujer"
"22195",41,6137,"Mujer"
"22196",51,23652,"Mujer"
"22197",16,NA,"Mujer"
"22198",61,17806,"Mujer"
"22199",23,4090,"Mujer"
"22200",33,5740,"Mujer"
"22201",56,23652,"Mujer"
"22202",50,23652,"Mujer"
"22203",24,4090,"Mujer"
"22204",54,23652,"Mujer"
"22205",59,23652,"Mujer"
"22206",53,23652,"Mujer"
"22207",21,4090,"Mujer"
"22208",18,4090,"Mujer"
"22209",29,5740,"Mujer"
"22210",26,5740,"Mujer"
"22211",62,17806,"Mujer"
"22212",20,4090,"Mujer"
"22213",23,NA,"Mujer"
"22214",49,24988,"Mujer"
"22215",22,4090,"Mujer"
"22216",21,4090,"Mujer"
"22217",18,4090,"Mujer"
"22218",27,5740,"Mujer"
"22219",33,5740,"Mujer"
"22220",21,4090,"Mujer"
"22221",24,4090,"Mujer"
"22222",39,6137,"Mujer"
"22223",58,23652,"Mujer"
"22224",49,24988,"Mujer"
"22225",39,6137,"Mujer"
"22226",43,6137,"Mujer"
"22227",26,5740,"Mujer"
"22228",61,17806,"Mujer"
"22229",54,23652,"Mujer"
"22230",26,5740,"Mujer"
"22231",20,4090,"Mujer"
"22232",24,4090,"Mujer"
"22233",16,4090,"Mujer"
"22234",59,23652,"Mujer"
"22235",39,6137,"Mujer"
"22236",21,4090,"Mujer"
"22237",54,23652,"Mujer"
"22238",37,6137,"Mujer"
"22239",62,17806,"Mujer"
"22240",25,5740,"Mujer"
"22241",50,23652,"Mujer"
"22242",63,17806,"Mujer"
"22243",62,17806,"Mujer"
"22244",37,NA,"Mujer"
"22245",57,23652,"Mujer"
"22246",21,4090,"Mujer"
"22247",41,6137,"Mujer"
"22248",27,5740,"Mujer"
"22249",31,5740,"Mujer"
"22250",46,24988,"Mujer"
"22251",40,6137,"Mujer"
"22252",36,6137,"Mujer"
"22253",27,5740,"Mujer"
"22254",26,5740,"Mujer"
"22255",21,4090,"Mujer"
"22256",15,4090,"Mujer"
"22257",47,NA,"Mujer"
"22258",28,5740,"Mujer"
"22259",61,17806,"Mujer"
"22260",57,23652,"Mujer"
"22261",55,23652,"Mujer"
"22262",31,5740,"Mujer"
"22263",18,4090,"Mujer"
"22264",53,23652,"Mujer"
"22265",15,4090,"Mujer"
"22266",55,23652,"Mujer"
"22267",59,23652,"Mujer"
"22268",38,6137,"Mujer"
"22269",48,24988,"Mujer"
"22270",48,24988,"Mujer"
"22271",38,6137,"Mujer"
"22272",29,5740,"Mujer"
"22273",31,5740,"Mujer"
"22274",27,5740,"Mujer"
"22275",21,4090,"Mujer"
"22276",23,4090,"Mujer"
"22277",58,23652,"Mujer"
"22278",49,24988,"Mujer"
"22279",37,NA,"Mujer"
"22280",61,17806,"Mujer"
"22281",53,23652,"Mujer"
"22282",37,6137,"Mujer"
"22283",40,6137,"Mujer"
"22284",15,4090,"Mujer"
"22285",28,5740,"Mujer"
"22286",46,24988,"Mujer"
"22287",62,17806,"Mujer"
"22288",24,4090,"Mujer"
"22289",15,4090,"Mujer"
"22290",19,4090,"Mujer"
"22291",17,4090,"Mujer"
"22292",63,17806,"Mujer"
"22293",64,NA,"Mujer"
"22294",41,6137,"Mujer"
"22295",36,6137,"Mujer"
"22296",32,5740,"Mujer"
"22297",30,5740,"Mujer"
"22298",16,4090,"Mujer"
"22299",61,17806,"Mujer"
"22300",27,5740,"Mujer"
"22301",59,23652,"Mujer"
"22302",30,5740,"Mujer"
"22303",22,4090,"Mujer"
"22304",57,23652,"Mujer"
"22305",22,4090,"Mujer"
"22306",24,4090,"Mujer"
"22307",47,24988,"Mujer"
"22308",45,24988,"Mujer"
"22309",26,5740,"Mujer"
"22310",23,4090,"Mujer"
"22311",51,23652,"Mujer"
"22312",23,4090,"Mujer"
"22313",62,17806,"Mujer"
"22314",32,5740,"Mujer"
"22315",44,6137,"Mujer"
"22316",46,24988,"Mujer"
"22317",54,23652,"Mujer"
"22318",37,6137,"Mujer"
"22319",25,5740,"Mujer"
"22320",34,5740,"Mujer"
"22321",33,5740,"Mujer"
"22322",50,23652,"Mujer"
"22323",40,6137,"Mujer"
"22324",24,4090,"Mujer"
"22325",38,6137,"Mujer"
"22326",27,5740,"Mujer"
"22327",60,17806,"Mujer"
"22328",48,24988,"Mujer"
"22329",43,6137,"Mujer"
"22330",50,23652,"Mujer"
"22331",21,4090,"Mujer"
"22332",44,NA,"Mujer"
"22333",31,5740,"Mujer"
"22334",62,17806,"Mujer"
"22335",27,5740,"Mujer"
"22336",38,6137,"Mujer"
"22337",45,24988,"Mujer"
"22338",41,6137,"Mujer"
"22339",64,17806,"Mujer"
"22340",35,6137,"Mujer"
"22341",58,23652,"Mujer"
"22342",15,4090,"Mujer"
"22343",29,5740,"Mujer"
"22344",17,4090,"Mujer"
"22345",20,4090,"Mujer"
"22346",28,5740,"Mujer"
"22347",52,23652,"Mujer"
"22348",47,24988,"Mujer"
"22349",52,23652,"Mujer"
"22350",22,4090,"Mujer"
"22351",40,6137,"Mujer"
"22352",29,5740,"Mujer"
"22353",28,5740,"Mujer"
"22354",62,17806,"Mujer"
"22355",34,5740,"Mujer"
"22356",62,17806,"Mujer"
"22357",33,5740,"Mujer"
"22358",47,24988,"Mujer"
"22359",50,23652,"Mujer"
"22360",38,6137,"Mujer"
"22361",24,4090,"Mujer"
"22362",64,17806,"Mujer"
"22363",48,24988,"Mujer"
"22364",50,23652,"Mujer"
"22365",61,17806,"Mujer"
"22366",50,23652,"Mujer"
"22367",30,5740,"Mujer"
"22368",29,5740,"Mujer"
"22369",32,5740,"Mujer"
"22370",21,4090,"Mujer"
"22371",61,17806,"Mujer"
"22372",36,6137,"Mujer"
"22373",46,24988,"Mujer"
"22374",57,23652,"Mujer"
"22375",33,5740,"Mujer"
"22376",54,23652,"Mujer"
"22377",15,4090,"Mujer"
"22378",49,24988,"Mujer"
"22379",19,4090,"Mujer"
"22380",64,17806,"Mujer"
"22381",26,5740,"Mujer"
"22382",26,5740,"Mujer"
"22383",35,6137,"Mujer"
"22384",33,5740,"Mujer"
"22385",23,4090,"Mujer"
"22386",57,23652,"Mujer"
"22387",63,17806,"Mujer"
"22388",62,17806,"Mujer"
"22389",50,23652,"Mujer"
"22390",56,23652,"Mujer"
"22391",61,17806,"Mujer"
"22392",46,24988,"Mujer"
"22393",49,24988,"Mujer"
"22394",45,24988,"Mujer"
"22395",46,24988,"Mujer"
"22396",51,NA,"Mujer"
"22397",46,24988,"Mujer"
"22398",57,23652,"Mujer"
"22399",51,23652,"Mujer"
"22400",53,23652,"Mujer"
"22401",52,23652,"Mujer"
"22402",44,6137,"Mujer"
"22403",46,24988,"Mujer"
"22404",59,23652,"Mujer"
"22405",16,4090,"Mujer"
"22406",25,5740,"Mujer"
"22407",34,5740,"Mujer"
"22408",51,23652,"Mujer"
"22409",23,4090,"Mujer"
"22410",52,23652,"Mujer"
"22411",63,17806,"Mujer"
"22412",33,5740,"Mujer"
"22413",54,23652,"Mujer"
"22414",21,4090,"Mujer"
"22415",19,4090,"Mujer"
"22416",61,17806,"Mujer"
"22417",56,23652,"Mujer"
"22418",38,6137,"Mujer"
"22419",62,17806,"Mujer"
"22420",55,23652,"Mujer"
"22421",21,4090,"Mujer"
"22422",25,NA,"Mujer"
"22423",23,4090,"Mujer"
"22424",63,17806,"Mujer"
"22425",44,6137,"Mujer"
"22426",55,23652,"Mujer"
"22427",17,4090,"Mujer"
"22428",36,6137,"Mujer"
"22429",54,23652,"Mujer"
"22430",34,5740,"Mujer"
"22431",46,24988,"Mujer"
"22432",62,17806,"Mujer"
"22433",21,NA,"Mujer"
"22434",21,NA,"Mujer"
"22435",34,5740,"Mujer"
"22436",39,6137,"Mujer"
"22437",59,23652,"Mujer"
"22438",49,24988,"Mujer"
"22439",58,23652,"Mujer"
"22440",38,6137,"Mujer"
"22441",54,23652,"Mujer"
"22442",27,5740,"Mujer"
"22443",62,17806,"Mujer"
"22444",53,23652,"Mujer"
"22445",18,4090,"Mujer"
"22446",26,5740,"Mujer"
"22447",31,5740,"Mujer"
"22448",15,4090,"Mujer"
"22449",31,5740,"Mujer"
"22450",16,4090,"Mujer"
"22451",20,4090,"Mujer"
"22452",58,23652,"Mujer"
"22453",25,NA,"Mujer"
"22454",57,23652,"Mujer"
"22455",32,5740,"Mujer"
"22456",54,23652,"Mujer"
"22457",39,6137,"Mujer"
"22458",53,23652,"Mujer"
"22459",42,6137,"Mujer"
"22460",60,17806,"Mujer"
"22461",30,5740,"Mujer"
"22462",26,5740,"Mujer"
"22463",55,23652,"Mujer"
"22464",43,6137,"Mujer"
"22465",37,6137,"Mujer"
"22466",35,6137,"Mujer"
"22467",30,5740,"Mujer"
"22468",62,17806,"Mujer"
"22469",55,23652,"Mujer"
"22470",59,23652,"Mujer"
"22471",40,6137,"Mujer"
"22472",51,23652,"Mujer"
"22473",36,6137,"Mujer"
"22474",24,4090,"Mujer"
"22475",21,NA,"Mujer"
"22476",23,4090,"Mujer"
"22477",39,6137,"Mujer"
"22478",60,17806,"Mujer"
"22479",29,5740,"Mujer"
"22480",27,5740,"Mujer"
"22481",56,23652,"Mujer"
"22482",60,17806,"Mujer"
"22483",40,NA,"Mujer"
"22484",35,6137,"Mujer"
"22485",37,6137,"Mujer"
"22486",58,23652,"Mujer"
"22487",42,6137,"Mujer"
"22488",52,23652,"Mujer"
"22489",26,5740,"Mujer"
"22490",38,6137,"Mujer"
"22491",27,5740,"Mujer"
"22492",54,23652,"Mujer"
"22493",62,17806,"Mujer"
"22494",16,4090,"Mujer"
"22495",53,23652,"Mujer"
"22496",26,5740,"Mujer"
"22497",53,23652,"Mujer"
"22498",28,5740,"Mujer"
"22499",44,6137,"Mujer"
"22500",55,23652,"Mujer"
"22501",64,17806,"Mujer"
"22502",57,23652,"Mujer"
"22503",62,17806,"Mujer"
"22504",33,5740,"Mujer"
"22505",45,24988,"Mujer"
"22506",57,NA,"Mujer"
"22507",64,17806,"Mujer"
"22508",57,23652,"Mujer"
"22509",39,6137,"Mujer"
"22510",18,4090,"Mujer"
"22511",64,17806,"Mujer"
"22512",27,5740,"Mujer"
"22513",50,23652,"Mujer"
"22514",56,23652,"Mujer"
"22515",51,23652,"Mujer"
"22516",17,4090,"Mujer"
"22517",30,5740,"Mujer"
"22518",40,6137,"Mujer"
"22519",54,23652,"Mujer"
"22520",53,23652,"Mujer"
"22521",33,5740,"Mujer"
"22522",60,17806,"Mujer"
"22523",29,5740,"Mujer"
"22524",46,24988,"Mujer"
"22525",63,17806,"Mujer"
"22526",35,6137,"Mujer"
"22527",15,4090,"Mujer"
"22528",20,4090,"Mujer"
"22529",41,6137,"Mujer"
"22530",37,6137,"Mujer"
"22531",61,17806,"Mujer"
"22532",45,24988,"Mujer"
"22533",26,5740,"Mujer"
"22534",35,6137,"Mujer"
"22535",16,4090,"Mujer"
"22536",19,4090,"Mujer"
"22537",23,4090,"Mujer"
"22538",34,5740,"Mujer"
"22539",60,17806,"Mujer"
"22540",32,5740,"Mujer"
"22541",36,6137,"Mujer"
"22542",22,4090,"Mujer"
"22543",48,24988,"Mujer"
"22544",23,4090,"Mujer"
"22545",21,4090,"Mujer"
"22546",44,NA,"Mujer"
"22547",32,5740,"Mujer"
"22548",41,6137,"Mujer"
"22549",30,5740,"Mujer"
"22550",35,NA,"Mujer"
"22551",19,4090,"Mujer"
"22552",43,6137,"Mujer"
"22553",61,17806,"Mujer"
"22554",51,23652,"Mujer"
"22555",57,23652,"Mujer"
"22556",36,6137,"Mujer"
"22557",28,5740,"Mujer"
"22558",33,5740,"Mujer"
"22559",49,24988,"Mujer"
"22560",38,6137,"Mujer"
"22561",56,23652,"Mujer"
"22562",20,4090,"Mujer"
"22563",17,4090,"Mujer"
"22564",48,24988,"Mujer"
"22565",59,23652,"Mujer"
"22566",64,17806,"Mujer"
"22567",16,4090,"Mujer"
"22568",29,5740,"Mujer"
"22569",51,23652,"Mujer"
"22570",29,5740,"Mujer"
"22571",46,24988,"Mujer"
"22572",35,6137,"Mujer"
"22573",31,5740,"Mujer"
"22574",48,24988,"Mujer"
"22575",46,NA,"Mujer"
"22576",64,17806,"Mujer"
"22577",61,17806,"Mujer"
"22578",37,6137,"Mujer"
"22579",49,24988,"Mujer"
"22580",51,23652,"Mujer"
"22581",57,23652,"Mujer"
"22582",55,23652,"Mujer"
"22583",51,23652,"Mujer"
"22584",47,24988,"Mujer"
"22585",39,6137,"Mujer"
"22586",60,17806,"Mujer"
"22587",51,23652,"Mujer"
"22588",54,NA,"Mujer"
"22589",35,6137,"Mujer"
"22590",60,17806,"Mujer"
"22591",62,17806,"Mujer"
"22592",52,23652,"Mujer"
"22593",54,23652,"Mujer"
"22594",48,24988,"Mujer"
"22595",33,5740,"Mujer"
"22596",41,6137,"Mujer"
"22597",23,4090,"Mujer"
"22598",19,4090,"Mujer"
"22599",19,4090,"Mujer"
"22600",39,6137,"Mujer"
"22601",40,6137,"Mujer"
"22602",33,5740,"Mujer"
"22603",44,6137,"Mujer"
"22604",50,23652,"Mujer"
"22605",62,NA,"Mujer"
"22606",62,17806,"Mujer"
"22607",30,5740,"Mujer"
"22608",21,4090,"Mujer"
"22609",32,5740,"Mujer"
"22610",35,6137,"Mujer"
"22611",45,24988,"Mujer"
"22612",15,4090,"Mujer"
"22613",17,4090,"Mujer"
"22614",45,24988,"Mujer"
"22615",39,6137,"Mujer"
"22616",22,4090,"Mujer"
"22617",15,4090,"Mujer"
"22618",21,4090,"Mujer"
"22619",21,4090,"Mujer"
"22620",22,4090,"Mujer"
"22621",33,5740,"Mujer"
"22622",31,5740,"Mujer"
"22623",25,5740,"Mujer"
"22624",61,17806,"Mujer"
"22625",55,23652,"Mujer"
"22626",63,17806,"Mujer"
"22627",25,5740,"Mujer"
"22628",52,23652,"Mujer"
"22629",55,23652,"Mujer"
"22630",64,17806,"Mujer"
"22631",16,4090,"Mujer"
"22632",18,4090,"Mujer"
"22633",64,17806,"Mujer"
"22634",42,6137,"Mujer"
"22635",47,24988,"Mujer"
"22636",25,5740,"Mujer"
"22637",17,4090,"Mujer"
"22638",54,23652,"Mujer"
"22639",19,4090,"Mujer"
"22640",35,6137,"Mujer"
"22641",36,6137,"Mujer"
"22642",51,23652,"Mujer"
"22643",25,5740,"Mujer"
"22644",58,23652,"Mujer"
"22645",36,6137,"Mujer"
"22646",55,23652,"Mujer"
"22647",27,5740,"Mujer"
"22648",17,4090,"Mujer"
"22649",27,5740,"Mujer"
"22650",42,6137,"Mujer"
"22651",25,5740,"Mujer"
"22652",25,5740,"Mujer"
"22653",35,6137,"Mujer"
"22654",35,6137,"Mujer"
"22655",21,4090,"Mujer"
"22656",31,5740,"Mujer"
"22657",62,17806,"Mujer"
"22658",28,5740,"Mujer"
"22659",47,24988,"Mujer"
"22660",25,5740,"Mujer"
"22661",27,5740,"Mujer"
"22662",15,4090,"Mujer"
"22663",48,24988,"Mujer"
"22664",23,4090,"Mujer"
"22665",27,5740,"Mujer"
"22666",51,23652,"Mujer"
"22667",44,6137,"Mujer"
"22668",55,23652,"Mujer"
"22669",59,NA,"Mujer"
"22670",51,23652,"Mujer"
"22671",61,17806,"Mujer"
"22672",21,4090,"Mujer"
"22673",28,5740,"Mujer"
"22674",62,17806,"Mujer"
"22675",20,4090,"Mujer"
"22676",48,24988,"Mujer"
"22677",30,5740,"Mujer"
"22678",51,23652,"Mujer"
"22679",50,23652,"Mujer"
"22680",60,17806,"Mujer"
"22681",20,4090,"Mujer"
"22682",22,4090,"Mujer"
"22683",38,6137,"Mujer"
"22684",17,4090,"Mujer"
"22685",18,4090,"Mujer"
"22686",46,24988,"Mujer"
"22687",15,4090,"Mujer"
"22688",48,24988,"Mujer"
"22689",59,23652,"Mujer"
"22690",23,4090,"Mujer"
"22691",26,5740,"Mujer"
"22692",24,4090,"Mujer"
"22693",24,4090,"Mujer"
"22694",64,17806,"Mujer"
"22695",58,NA,"Mujer"
"22696",62,17806,"Mujer"
"22697",37,6137,"Mujer"
"22698",20,4090,"Mujer"
"22699",38,6137,"Mujer"
"22700",38,6137,"Mujer"
"22701",35,6137,"Mujer"
"22702",56,23652,"Mujer"
"22703",45,NA,"Mujer"
"22704",61,17806,"Mujer"
"22705",55,23652,"Mujer"
"22706",44,6137,"Mujer"
"22707",48,24988,"Mujer"
"22708",32,5740,"Mujer"
"22709",26,5740,"Mujer"
"22710",49,24988,"Mujer"
"22711",21,4090,"Mujer"
"22712",55,23652,"Mujer"
"22713",54,23652,"Mujer"
"22714",39,NA,"Mujer"
"22715",20,4090,"Mujer"
"22716",15,4090,"Mujer"
"22717",60,17806,"Mujer"
"22718",30,5740,"Mujer"
"22719",62,17806,"Mujer"
"22720",18,4090,"Mujer"
"22721",43,6137,"Mujer"
"22722",52,23652,"Mujer"
"22723",61,17806,"Mujer"
"22724",42,6137,"Mujer"
"22725",36,NA,"Mujer"
"22726",22,4090,"Mujer"
"22727",46,24988,"Mujer"
"22728",47,24988,"Mujer"
"22729",27,5740,"Mujer"
"22730",41,6137,"Mujer"
"22731",32,5740,"Mujer"
"22732",32,5740,"Mujer"
"22733",27,5740,"Mujer"
"22734",36,6137,"Mujer"
"22735",28,5740,"Mujer"
"22736",25,5740,"Mujer"
"22737",53,23652,"Mujer"
"22738",64,17806,"Mujer"
"22739",36,NA,"Mujer"
"22740",50,NA,"Mujer"
"22741",31,5740,"Mujer"
"22742",46,24988,"Mujer"
"22743",28,5740,"Mujer"
"22744",56,23652,"Mujer"
"22745",43,6137,"Mujer"
"22746",20,4090,"Mujer"
"22747",64,17806,"Mujer"
"22748",18,4090,"Mujer"
"22749",25,5740,"Mujer"
"22750",59,23652,"Mujer"
"22751",54,23652,"Mujer"
"22752",24,4090,"Mujer"
"22753",42,6137,"Mujer"
"22754",25,NA,"Mujer"
"22755",49,24988,"Mujer"
"22756",29,5740,"Mujer"
"22757",22,4090,"Mujer"
"22758",34,5740,"Mujer"
"22759",64,17806,"Mujer"
"22760",35,6137,"Mujer"
"22761",15,4090,"Mujer"
"22762",43,6137,"Mujer"
"22763",38,6137,"Mujer"
"22764",44,NA,"Mujer"
"22765",54,23652,"Mujer"
"22766",49,24988,"Mujer"
"22767",47,24988,"Mujer"
"22768",34,5740,"Mujer"
"22769",30,5740,"Mujer"
"22770",23,4090,"Mujer"
"22771",45,24988,"Mujer"
"22772",31,5740,"Mujer"
"22773",45,NA,"Mujer"
"22774",62,17806,"Mujer"
"22775",37,6137,"Mujer"
"22776",20,4090,"Mujer"
"22777",44,6137,"Mujer"
"22778",21,NA,"Mujer"
"22779",62,17806,"Mujer"
"22780",54,23652,"Mujer"
"22781",56,23652,"Mujer"
"22782",60,17806,"Mujer"
"22783",25,5740,"Mujer"
"22784",48,24988,"Mujer"
"22785",26,5740,"Mujer"
"22786",59,23652,"Mujer"
"22787",61,NA,"Mujer"
"22788",41,NA,"Mujer"
"22789",26,5740,"Mujer"
"22790",27,5740,"Mujer"
"22791",22,4090,"Mujer"
"22792",30,5740,"Mujer"
"22793",43,6137,"Mujer"
"22794",49,24988,"Mujer"
"22795",43,6137,"Mujer"
"22796",45,24988,"Mujer"
"22797",27,5740,"Mujer"
"22798",26,5740,"Mujer"
"22799",16,4090,"Mujer"
"22800",47,24988,"Mujer"
"22801",22,4090,"Mujer"
"22802",55,23652,"Mujer"
"22803",54,23652,"Mujer"
"22804",63,17806,"Mujer"
"22805",55,23652,"Mujer"
"22806",46,24988,"Mujer"
"22807",52,23652,"Mujer"
"22808",42,6137,"Mujer"
"22809",29,5740,"Mujer"
"22810",37,6137,"Mujer"
"22811",38,6137,"Mujer"
"22812",27,5740,"Mujer"
"22813",35,6137,"Mujer"
"22814",26,NA,"Mujer"
"22815",27,5740,"Mujer"
"22816",53,23652,"Mujer"
"22817",37,6137,"Mujer"
"22818",64,17806,"Mujer"
"22819",60,17806,"Mujer"
"22820",57,23652,"Mujer"
"22821",42,NA,"Mujer"
"22822",28,5740,"Mujer"
"22823",31,5740,"Mujer"
"22824",38,6137,"Mujer"
"22825",48,24988,"Mujer"
"22826",62,17806,"Mujer"
"22827",36,6137,"Mujer"
"22828",24,4090,"Mujer"
"22829",22,4090,"Mujer"
"22830",35,6137,"Mujer"
"22831",51,23652,"Mujer"
"22832",21,4090,"Mujer"
"22833",40,6137,"Mujer"
"22834",27,5740,"Mujer"
"22835",30,5740,"Mujer"
"22836",44,6137,"Mujer"
"22837",45,24988,"Mujer"
"22838",19,4090,"Mujer"
"22839",46,24988,"Mujer"
"22840",30,5740,"Mujer"
"22841",61,17806,"Mujer"
"22842",23,4090,"Mujer"
"22843",36,6137,"Mujer"
"22844",58,23652,"Mujer"
"22845",54,23652,"Mujer"
"22846",59,23652,"Mujer"
"22847",51,23652,"Mujer"
"22848",28,5740,"Mujer"
"22849",30,5740,"Mujer"
"22850",57,23652,"Mujer"
"22851",34,5740,"Mujer"
"22852",58,23652,"Mujer"
"22853",29,5740,"Mujer"
"22854",58,23652,"Mujer"
"22855",40,6137,"Mujer"
"22856",23,4090,"Mujer"
"22857",15,4090,"Mujer"
"22858",49,24988,"Mujer"
"22859",58,23652,"Mujer"
"22860",34,5740,"Mujer"
"22861",59,23652,"Mujer"
"22862",20,4090,"Mujer"
"22863",56,23652,"Mujer"
"22864",24,4090,"Mujer"
"22865",62,17806,"Mujer"
"22866",47,24988,"Mujer"
"22867",30,5740,"Mujer"
"22868",50,23652,"Mujer"
"22869",20,4090,"Mujer"
"22870",33,5740,"Mujer"
"22871",45,24988,"Mujer"
"22872",16,4090,"Mujer"
"22873",32,5740,"Mujer"
"22874",56,23652,"Mujer"
"22875",42,6137,"Mujer"
"22876",18,4090,"Mujer"
"22877",15,4090,"Mujer"
"22878",61,17806,"Mujer"
"22879",56,23652,"Mujer"
"22880",64,17806,"Mujer"
"22881",30,5740,"Mujer"
"22882",59,23652,"Mujer"
"22883",61,17806,"Mujer"
"22884",16,4090,"Mujer"
"22885",50,23652,"Mujer"
"22886",15,4090,"Mujer"
"22887",53,23652,"Mujer"
"22888",37,6137,"Mujer"
"22889",40,6137,"Mujer"
"22890",25,5740,"Mujer"
"22891",56,23652,"Mujer"
"22892",15,4090,"Mujer"
"22893",25,5740,"Mujer"
"22894",38,6137,"Mujer"
"22895",24,4090,"Mujer"
"22896",28,5740,"Mujer"
"22897",28,NA,"Mujer"
"22898",21,4090,"Mujer"
"22899",37,6137,"Mujer"
"22900",57,23652,"Mujer"
"22901",36,6137,"Mujer"
"22902",50,23652,"Mujer"
"22903",41,6137,"Mujer"
"22904",16,4090,"Mujer"
"22905",53,23652,"Mujer"
"22906",60,17806,"Mujer"
"22907",33,5740,"Mujer"
"22908",21,4090,"Mujer"
"22909",26,5740,"Mujer"
"22910",17,4090,"Mujer"
"22911",61,17806,"Mujer"
"22912",19,4090,"Mujer"
"22913",22,4090,"Mujer"
"22914",28,5740,"Mujer"
"22915",50,NA,"Mujer"
"22916",21,4090,"Mujer"
"22917",21,4090,"Mujer"
"22918",64,17806,"Mujer"
"22919",60,17806,"Mujer"
"22920",46,24988,"Mujer"
"22921",22,4090,"Mujer"
"22922",26,5740,"Mujer"
"22923",24,4090,"Mujer"
"22924",28,5740,"Mujer"
"22925",23,4090,"Mujer"
"22926",52,23652,"Mujer"
"22927",44,6137,"Mujer"
"22928",19,4090,"Mujer"
"22929",15,4090,"Mujer"
"22930",15,4090,"Mujer"
"22931",34,5740,"Mujer"
"22932",63,17806,"Mujer"
"22933",25,5740,"Mujer"
"22934",40,6137,"Mujer"
"22935",58,23652,"Mujer"
"22936",17,4090,"Mujer"
"22937",20,4090,"Mujer"
"22938",57,23652,"Mujer"
"22939",59,23652,"Mujer"
"22940",25,5740,"Mujer"
"22941",22,4090,"Mujer"
"22942",43,6137,"Mujer"
"22943",24,4090,"Mujer"
"22944",48,24988,"Mujer"
"22945",38,6137,"Mujer"
"22946",60,17806,"Mujer"
"22947",62,17806,"Mujer"
"22948",31,5740,"Mujer"
"22949",46,24988,"Mujer"
"22950",25,5740,"Mujer"
"22951",48,24988,"Mujer"
"22952",38,6137,"Mujer"
